@relation classes_predicted

@attribute var1 numeric
@attribute var2 numeric
@attribute var3 numeric
@attribute var4 numeric
@attribute var5 numeric
@attribute var6 numeric
@attribute var7 numeric
@attribute var8 numeric
@attribute var9 numeric
@attribute var10 numeric
@attribute var11 numeric
@attribute var12 numeric
@attribute var13 numeric
@attribute var14 numeric
@attribute var15 numeric
@attribute var16 numeric
@attribute var17 numeric
@attribute var18 numeric
@attribute var19 numeric
@attribute var20 numeric
@attribute var21 numeric
@attribute var22 numeric
@attribute var23 numeric
@attribute var24 numeric
@attribute var25 numeric
@attribute var26 numeric
@attribute var27 numeric
@attribute var28 numeric
@attribute var29 numeric
@attribute var30 numeric
@attribute var31 numeric
@attribute var32 numeric
@attribute var33 numeric
@attribute var34 numeric
@attribute var35 numeric
@attribute var36 numeric
@attribute var37 numeric
@attribute var38 numeric
@attribute var39 numeric
@attribute var40 numeric
@attribute var41 numeric
@attribute var42 numeric
@attribute var43 numeric
@attribute var44 numeric
@attribute var45 numeric
@attribute var46 numeric
@attribute var47 numeric
@attribute var48 numeric
@attribute var49 numeric
@attribute var50 numeric
@attribute var51 numeric
@attribute var52 numeric
@attribute var53 numeric
@attribute var54 numeric
@attribute var55 numeric
@attribute var56 numeric
@attribute var57 numeric
@attribute var58 numeric
@attribute var59 numeric
@attribute var60 numeric
@attribute var61 numeric
@attribute var62 numeric
@attribute var63 numeric
@attribute var64 numeric
@attribute var65 numeric
@attribute var66 numeric
@attribute var67 numeric
@attribute var68 numeric
@attribute var69 numeric
@attribute var70 numeric
@attribute var71 numeric
@attribute var72 numeric
@attribute var73 numeric
@attribute var74 numeric
@attribute var75 numeric
@attribute var76 numeric
@attribute var77 numeric
@attribute var78 numeric
@attribute var79 numeric
@attribute var80 numeric
@attribute var81 numeric
@attribute var82 numeric
@attribute var83 numeric
@attribute var84 numeric
@attribute var85 numeric
@attribute var86 numeric
@attribute var87 numeric
@attribute var88 numeric
@attribute var89 numeric
@attribute var90 numeric
@attribute var91 numeric
@attribute var92 numeric
@attribute var93 numeric
@attribute var94 numeric
@attribute var95 numeric
@attribute var96 numeric
@attribute var97 numeric
@attribute var98 numeric
@attribute var99 numeric
@attribute var100 numeric
@attribute var101 numeric
@attribute var102 numeric
@attribute var103 numeric
@attribute var104 numeric
@attribute var105 numeric
@attribute var106 numeric
@attribute var107 numeric
@attribute var108 numeric
@attribute var109 numeric
@attribute var110 numeric
@attribute var111 numeric
@attribute var112 numeric
@attribute predictedclass {0,1}
@attribute class {0,1}

@data
1.613967,2.29506,1.788469,2.280351,2.171678,0.636543,2.15096,1.988112,3.050623,4.073803,3.504971,4.160946,6.460982,5.963,6.546886,6.058963,1.549384,2.259415,1.507873,2.2841,0.917732,1.638034,1.89295,1.494258,1.875745,2.556617,1.634039,2.029988,4.362323,3.29048,5.246291,4.514299,2.269926,2.409434,2.299216,2.578782,1.887122,3.475662,2.030972,2.068464,2.132826,2.358267,3.615954,2.227758,2.597174,2.250455,2.32523,2.204812,1.072441,1.062053,1.290228,1.351925,1.665384,1.76408,1.430417,2.543926,2.107987,3.841486,4.355663,3.277719,5.260225,4.943132,5.671373,5.934371,0.644799,0.574481,0.711366,0.594485,0.505727,0.514664,0.431664,0.583451,0.560744,0.790019,0.93715,0.772857,0.991025,1.033747,1.090585,1.118102,0.238513,0.23368,0.269348,0.26572,0.259951,0.299745,0.278578,0.329638,0.301711,0.442863,0.433563,0.394627,0.541418,0.64633,0.566349,0.61052,0.370948,0.370461,0.324391,0.315614,0.313303,0.332916,0.28794,0.304653,0.306981,0.413039,0.397627,0.36824,0.478467,0.500756,0.5212,0.618764,0,1
14.46002,20.33296,12.50588,19.40374,10.03627,13.14474,22.12944,9.743846,18.42212,11.0078,12.7886,15.81456,11.50743,14.34805,11.90839,12.42419,7.37573,10.88951,6.447345,10.37329,5.53617,7.280387,11.69493,6.070029,9.671697,6.309497,7.067544,8.45599,6.451531,7.852121,7.177323,7.448863,2.252498,3.067688,1.92405,2.855,1.631141,2.281639,3.182218,1.774675,2.777976,1.981518,2.207653,2.57751,2.424603,2.706034,2.737198,2.769125,1.320317,1.425089,1.418134,1.312291,1.442401,1.481306,1.610254,1.661403,1.548184,2.087188,2.166336,1.653544,2.603306,2.262695,2.676856,2.716312,0.777497,1.173042,0.800609,1.201737,0.6489,0.870105,0.888688,0.718422,0.955945,0.690262,0.788034,0.68487,0.712941,0.957853,0.80134,0.90683,0.558294,0.709947,0.589699,0.954857,0.493809,0.47504,0.658749,0.544742,0.687458,0.466658,0.441319,0.576145,0.47369,0.641969,0.512703,0.511382,0.579703,0.723455,0.531914,0.77635,0.452705,0.461208,0.575035,0.461651,0.549105,0.4669,0.425537,0.494668,0.470381,0.521364,0.496724,0.4505,1,1
0.455417,0.536982,1.043302,1.0898,1.385234,1.507589,1.840681,1.306383,1.319598,1.924031,3.193425,1.334375,2.221994,2.066293,1.970964,1.238063,0.748277,0.749786,0.994333,1.04198,1.038553,1.587345,1.281057,0.93586,1.457187,1.382396,2.034209,1.853948,1.610164,2.351548,1.675428,1.755802,1.014716,0.978038,1.049436,1.092315,0.815435,1.358775,0.587395,1.111712,1.024586,1.451016,1.547522,1.525511,2.13382,2.225048,2.488439,2.632174,0.907716,0.843177,0.842052,0.862436,0.603214,1.078093,1.073779,1.049829,1.678367,1.776773,2.664175,2.574763,2.76439,3.694531,3.468615,4.002472,0.523388,0.506541,0.57693,0.514256,0.559387,0.686071,0.45437,0.725477,0.617833,0.834112,0.866081,0.801355,0.943498,1.228415,0.986636,1.163186,0.41818,0.392544,0.429338,0.383279,0.403923,0.441535,0.390227,0.414756,0.450664,0.454137,0.538877,0.510988,0.50664,0.605977,0.564745,0.680926,0.470012,0.494267,0.43853,0.411452,0.407598,0.402268,0.400063,0.428043,0.425822,0.408812,0.409545,0.477389,0.433058,0.627985,0.479123,0.639327,1,1
8.988026,10.44053,7.164996,8.230964,5.403502,6.197047,7.209441,5.013381,6.435193,4.839674,4.667245,5.974326,4.632529,6.005999,4.920846,5.672942,10.58962,11.36553,9.062399,9.609261,7.416095,7.915433,8.565772,7.241719,7.648875,7.630995,7.378728,7.595342,8.227706,8.726735,8.222169,8.747665,2.900529,2.938843,2.766606,2.722495,2.369124,2.845264,2.461636,2.286328,2.436683,2.387328,3.200306,2.602568,2.433017,2.875295,2.619492,3.05777,1.8925,1.774867,1.985006,1.741065,1.913458,2.254964,1.512386,2.188714,1.817071,2.857259,3.527788,2.656336,3.944265,4.02852,4.844824,4.768655,0.430216,0.480343,0.484185,0.46539,0.546863,0.59973,0.522173,0.697205,0.665125,0.810293,0.998912,0.730376,1.0063,0.972534,0.958467,1.055324,0.296921,0.39529,0.300596,0.40971,0.325978,0.458163,0.379589,0.413523,0.420599,0.437926,0.486455,0.491091,0.501879,0.762186,0.624069,0.803586,0.396452,0.431462,0.342185,0.316423,0.341222,0.333947,0.300511,0.362028,0.355902,0.356566,0.355396,0.365759,0.378164,0.498877,0.4496,0.710884,0,1
0.281591,0.742323,0.405778,0.674648,0.428572,0.791721,0.634547,0.902826,1.071858,0.96143,1.069479,1.313133,1.058766,1.648183,1.18001,1.264648,1.121969,0.692732,1.337974,0.674864,0.857441,0.684158,0.707289,0.45413,0.758574,0.600384,0.74305,0.922383,0.819831,0.975559,0.958782,0.897831,0.718727,0.622647,0.823503,0.518764,0.968197,0.861737,0.89062,1.19361,1.109873,1.515838,1.104811,1.346304,1.743991,1.574378,1.617438,1.435095,0.571245,0.56114,0.7227,0.655856,1.217651,0.990584,0.959865,1.738166,1.508309,2.063101,2.247062,1.995016,2.551975,2.659035,2.555176,2.514346,0.429019,0.473586,0.552762,0.425463,0.709968,0.522742,0.487899,0.935699,0.711961,0.957242,0.672104,0.65118,1.007204,0.801071,0.833156,0.753934,0.269003,0.48462,0.262364,0.37077,0.337501,0.31491,0.363332,0.367996,0.526006,0.327666,0.316272,0.366385,0.344268,0.512479,0.430534,0.628863,0.332949,0.53233,0.311719,0.293768,0.307686,0.247927,0.280732,0.337083,0.391185,0.277948,0.244605,0.264565,0.264405,0.405059,0.312702,0.547463,0,1
3.044575,3.008172,2.498596,2.461748,1.797652,3.25862,1.851636,2.253391,2.292882,2.831623,4.44266,3.260677,3.522056,3.068883,3.877358,4.065743,5.97663,5.972085,5.019636,4.49085,4.330567,4.387856,3.195309,4.121054,2.917832,3.734137,4.31042,3.279002,3.657598,3.57757,3.986375,4.031658,2.054165,2.099392,1.647965,1.748818,1.174973,1.883881,1.495428,1.41171,1.691311,1.819908,2.006236,2.029559,2.155421,2.207013,2.217084,2.219528,1.414851,1.306841,1.4315,1.28443,1.329185,1.306941,1.14099,1.445489,1.344414,1.611877,1.478821,1.536039,1.696522,1.825464,1.486943,1.412778,0.729116,0.660853,0.803224,0.720666,0.664419,0.797853,0.518524,0.676959,0.598447,0.743032,0.846576,0.80359,0.83435,1.207163,0.926966,1.188106,0.347976,0.346938,0.351889,0.388933,0.316628,0.433241,0.36443,0.341391,0.363853,0.383497,0.466964,0.413285,0.414766,0.586813,0.466425,0.547304,0.358031,0.385042,0.343172,0.327884,0.266917,0.29966,0.265316,0.258131,0.274547,0.260533,0.313636,0.281729,0.273871,0.400507,0.294446,0.347298,1,1
2.459132,2.681196,1.953816,1.979209,1.383866,2.291353,1.927391,1.48641,1.701843,1.565533,3.025418,1.754123,1.623697,2.202164,1.226536,1.287399,3.705958,3.565081,2.976783,2.411147,2.135904,2.644083,1.713881,1.924461,1.39311,1.807717,2.147557,1.454341,1.609874,1.468102,1.023775,1.136842,1.250125,1.204687,1.13442,0.898734,0.788959,1.191798,0.917326,0.952881,1.290597,1.455508,2.19443,2.037632,2.253501,3.035524,3.000868,3.657925,0.694285,0.779409,0.810359,0.93336,1.284621,1.165068,1.378381,2.079214,2.322172,2.828003,3.49272,3.255483,3.556319,4.218066,3.15367,3.611063,0.437064,0.513299,0.490094,0.577593,0.482486,0.656455,0.520401,0.621687,0.592328,0.663624,0.900773,0.720426,0.751883,1.01061,0.664933,0.654069,0.243907,0.25272,0.275881,0.291274,0.27198,0.316682,0.275549,0.317092,0.304768,0.312121,0.371632,0.340089,0.316956,0.499288,0.350443,0.346938,0.231613,0.275267,0.219392,0.191875,0.157607,0.179625,0.201527,0.158455,0.210973,0.181981,0.231176,0.232,0.194858,0.327359,0.210385,0.223725,0,1
1.001471,1.079005,0.943602,1.089557,0.493187,1.463095,1.416084,0.690027,1.043987,0.758093,0.480574,1.406185,1.146469,1.845384,1.970463,1.879087,1.32126,0.957646,1.496184,1.109435,1.334812,1.5547,1.390035,1.45957,1.282127,1.431433,1.352038,1.550557,1.367108,1.617891,1.266583,1.635373,0.92224,0.886528,0.945962,0.906136,0.652892,1.058874,0.610249,0.695413,0.544837,0.91515,0.684829,0.673702,1.282736,1.029298,1.53391,1.441999,0.663517,0.792436,0.792369,0.95837,1.096565,1.154109,1.101158,1.364278,1.371269,1.41674,1.832104,1.484247,1.775727,1.682472,1.8037,1.535909,0.426761,0.42988,0.439702,0.522434,0.515125,0.501259,0.504471,0.63717,0.569345,0.636448,0.763689,0.612454,0.564155,0.86382,0.484793,0.533552,0.401089,0.40423,0.406153,0.436424,0.404491,0.462811,0.442555,0.418978,0.456846,0.406911,0.479115,0.493396,0.420492,0.590736,0.439632,0.482169,0.323391,0.348747,0.317412,0.301127,0.256825,0.262619,0.241527,0.263624,0.253106,0.259582,0.332244,0.288395,0.259075,0.450881,0.271213,0.317416,0,1
1.253485,1.472866,0.793988,1.07918,0.24852,0.348371,0.932559,0.425947,0.39516,0.667806,0.950979,0.360384,0.825479,1.028781,1.130952,1.015486,3.932176,5.488007,2.269423,3.812576,0.965083,1.428937,2.919455,0.840387,1.640979,1.151484,1.395767,1.132524,1.676343,1.371191,2.158809,1.578682,1.360334,1.745057,1.072475,1.299561,0.962739,1.330735,1.084512,1.203345,1.00416,1.233873,1.729506,1.053127,1.300531,1.27443,1.221229,1.381233,0.829574,0.989613,1.035898,1.215635,1.269511,1.77833,1.44915,1.825071,1.839564,2.618837,4.23311,2.693888,3.471684,3.570972,3.467248,3.383821,0.76092,0.82967,0.767547,0.799249,0.787896,0.886764,0.770335,0.869405,0.777904,0.89214,1.209248,0.90701,0.971705,1.137981,0.925258,0.958321,0.989146,0.985231,0.985674,0.993868,1.010394,1.003928,1.039304,1.007325,1.029399,0.989628,1.068192,1.052476,0.99893,1.139836,1.026749,1.045792,0.60114,0.628005,0.597293,0.614921,0.602087,0.616865,0.623243,0.63016,0.585975,0.598694,0.668498,0.602999,0.606914,0.658556,0.630875,0.62609,1,1
3.149874,2.714528,2.7263,1.758878,1.913014,2.155268,0.898839,1.676477,0.834215,1.472364,2.077862,0.945145,1.464209,1.456994,1.302553,1.370608,5.084632,5.427981,3.924363,4.062629,2.367622,2.163797,3.123684,1.909553,2.171335,1.600727,2.09959,1.992893,1.69518,2.267107,1.95128,2.247408,2.147132,2.162717,1.815635,1.732325,1.231415,1.720884,1.328199,1.095243,1.066722,1.177171,1.14527,0.997767,1.429632,1.129562,1.499093,1.353778,0.659323,0.558296,0.771805,0.56931,0.875035,0.835673,0.507758,1.019082,0.539818,1.297926,1.166116,0.759381,1.833175,1.360163,2.077077,1.854751,0.462151,0.407003,0.51516,0.445593,0.476801,0.965263,0.334533,0.492366,0.367256,0.566244,0.702426,0.432397,0.688873,0.609276,0.633387,0.603648,0.246354,0.285979,0.26762,0.286956,0.410899,0.340315,0.283881,0.358275,0.274673,0.35609,0.35572,0.344417,0.398057,0.511745,0.438553,0.452911,0.319965,0.333443,0.354564,0.279188,0.461821,0.315819,0.271368,0.353344,0.296866,0.289243,0.30078,0.271083,0.291294,0.357239,0.292469,0.293565,0,1
