@relation classes_predicted

@attribute var1 numeric
@attribute var2 numeric
@attribute var3 numeric
@attribute var4 numeric
@attribute var5 numeric
@attribute var6 numeric
@attribute var7 numeric
@attribute var8 numeric
@attribute var9 numeric
@attribute var10 numeric
@attribute var11 numeric
@attribute var12 numeric
@attribute var13 numeric
@attribute var14 numeric
@attribute var15 numeric
@attribute var16 numeric
@attribute var17 numeric
@attribute var18 numeric
@attribute var19 numeric
@attribute var20 numeric
@attribute var21 numeric
@attribute var22 numeric
@attribute var23 numeric
@attribute var24 numeric
@attribute var25 numeric
@attribute var26 numeric
@attribute var27 numeric
@attribute var28 numeric
@attribute var29 numeric
@attribute var30 numeric
@attribute var31 numeric
@attribute var32 numeric
@attribute var33 numeric
@attribute var34 numeric
@attribute var35 numeric
@attribute var36 numeric
@attribute var37 numeric
@attribute var38 numeric
@attribute var39 numeric
@attribute var40 numeric
@attribute var41 numeric
@attribute var42 numeric
@attribute var43 numeric
@attribute var44 numeric
@attribute var45 numeric
@attribute var46 numeric
@attribute var47 numeric
@attribute var48 numeric
@attribute var49 numeric
@attribute var50 numeric
@attribute var51 numeric
@attribute var52 numeric
@attribute var53 numeric
@attribute var54 numeric
@attribute var55 numeric
@attribute var56 numeric
@attribute var57 numeric
@attribute var58 numeric
@attribute var59 numeric
@attribute var60 numeric
@attribute var61 numeric
@attribute var62 numeric
@attribute var63 numeric
@attribute var64 numeric
@attribute var65 numeric
@attribute var66 numeric
@attribute var67 numeric
@attribute var68 numeric
@attribute var69 numeric
@attribute var70 numeric
@attribute var71 numeric
@attribute var72 numeric
@attribute var73 numeric
@attribute var74 numeric
@attribute var75 numeric
@attribute var76 numeric
@attribute var77 numeric
@attribute var78 numeric
@attribute var79 numeric
@attribute var80 numeric
@attribute var81 numeric
@attribute var82 numeric
@attribute var83 numeric
@attribute var84 numeric
@attribute var85 numeric
@attribute var86 numeric
@attribute var87 numeric
@attribute var88 numeric
@attribute var89 numeric
@attribute var90 numeric
@attribute var91 numeric
@attribute var92 numeric
@attribute var93 numeric
@attribute var94 numeric
@attribute var95 numeric
@attribute var96 numeric
@attribute var97 numeric
@attribute var98 numeric
@attribute var99 numeric
@attribute var100 numeric
@attribute var101 numeric
@attribute var102 numeric
@attribute var103 numeric
@attribute var104 numeric
@attribute var105 numeric
@attribute var106 numeric
@attribute var107 numeric
@attribute var108 numeric
@attribute var109 numeric
@attribute var110 numeric
@attribute var111 numeric
@attribute var112 numeric
@attribute predictedclass {0,1}
@attribute class {0,1}

@data
0.806337,1.125886,1.301877,1.320481,0.984485,1.565277,0.85339,0.871451,0.9161,0.72189,1.19692,0.941637,0.796764,1.162996,0.931581,1.05941,1.703058,1.390306,2.101975,1.911884,2.087808,2.27344,1.558437,2.195818,1.803405,2.423376,2.336157,1.962539,2.497068,2.100559,2.345792,2.105872,1.002575,0.672656,1.44568,0.950116,1.274189,1.401694,0.987625,1.269372,1.050037,1.260309,1.447574,1.173872,1.316383,1.28874,1.203218,1.301604,0.870584,0.877934,1.037854,0.972719,0.975051,1.203598,1.326336,1.286501,1.708015,1.521463,1.752496,1.917754,1.654886,1.890516,1.52476,1.266967,0.419304,0.372714,0.578642,0.579468,0.666171,0.617195,0.553684,0.743194,0.614491,0.850417,0.70623,0.592648,0.943467,0.592388,0.728839,0.516945,0.193029,0.190621,0.246954,0.255362,0.268602,0.264334,0.189856,0.212897,0.186517,0.249655,0.293995,0.22847,0.300821,0.270136,0.310866,0.29855,0.20444,0.201779,0.219329,0.239035,0.200008,0.243988,0.222022,0.19018,0.224278,0.232434,0.241615,0.236807,0.252603,0.256417,0.271493,0.278673,1,1
0.334732,0.09709,0.555719,0.30054,0.456775,0.556353,0.152067,0.431319,0.421168,0.793109,1.218863,0.653989,1.064341,0.929238,1.433176,1.180358,1.248451,0.912115,1.278114,0.942758,1.012676,1.352663,0.641165,0.773585,0.562745,0.73332,1.444347,0.591181,0.618287,0.773157,0.957875,1.20977,1.187508,0.685367,1.000781,1.0787,0.772423,1.499872,0.800634,0.671549,0.769273,0.781027,1.219204,0.807424,0.789088,0.829158,0.70024,0.878983,0.467438,0.415555,0.544319,0.421366,0.592742,0.645915,0.383654,0.780055,0.679154,1.001509,0.714251,0.87076,1.041132,0.920506,0.961044,0.872838,0.344111,0.313818,0.412686,0.333829,0.404112,0.466442,0.298863,0.451831,0.340678,0.453086,0.541785,0.381847,0.39388,0.421716,0.402646,0.46097,0.22987,0.25317,0.284519,0.340593,0.311842,0.343575,0.297532,0.293534,0.308414,0.327316,0.364721,0.322545,0.357436,0.325611,0.328445,0.337136,0.213297,0.211973,0.184601,0.214461,0.176432,0.198955,0.220653,0.154851,0.230736,0.187511,0.218836,0.220953,0.20112,0.219197,0.217596,0.222766,1,1
0.324692,0.465011,0.491568,0.984346,0.71984,0.57237,1.224508,1.015564,1.183336,0.787824,0.772229,1.02869,0.984014,0.845927,0.980079,0.654656,0.716107,1.400491,1.104282,2.020077,1.169309,1.360891,2.174893,1.245547,1.999723,1.231109,1.675511,2.073093,1.336279,2.03184,1.465448,1.512831,0.852071,0.52151,0.986444,0.657396,0.808747,1.112527,0.593549,0.637216,0.617278,0.4928,0.646404,0.55085,0.537482,0.435694,0.820473,0.794183,0.525944,0.537968,0.644057,0.704051,0.581329,0.812307,0.59294,0.67899,0.742226,0.737926,0.836571,1.008471,0.777362,1.269402,0.92582,1.359361,0.407225,0.303214,0.482195,0.425093,0.505812,0.613939,0.366878,0.577251,0.484639,0.626692,0.723929,0.571658,0.638992,0.602036,0.62025,0.622004,0.235795,0.23284,0.281063,0.311443,0.254454,0.349819,0.288994,0.247313,0.308246,0.313306,0.313211,0.28796,0.310475,0.293482,0.333465,0.356892,0.219515,0.191792,0.2172,0.186814,0.176385,0.228636,0.188353,0.187243,0.222286,0.21039,0.234749,0.21786,0.208904,0.232448,0.216281,0.224994,1,1
1.448615,0.732209,1.413592,0.979834,1.234874,1.143882,0.874001,1.160087,0.702665,0.981345,0.808714,0.838325,0.934116,0.785028,0.711905,1.18417,1.461939,0.967603,1.546061,0.999677,1.155961,1.345684,0.739102,0.721303,0.711368,0.757913,0.896087,0.882278,0.829064,0.899553,0.959172,1.119595,0.859218,0.681018,1.126291,0.854987,0.890617,1.174139,0.646543,0.926794,0.672457,1.050634,1.045843,0.822281,1.174891,0.927799,1.232907,1.090162,0.517441,0.509037,0.592015,0.555324,0.577899,0.60064,0.598034,0.753242,0.920129,1.051847,1.065336,1.288927,1.379445,1.489938,1.435973,1.430732,0.181103,0.217087,0.220579,0.251349,0.258602,0.295134,0.312836,0.344192,0.415681,0.447383,0.470509,0.513862,0.445121,0.54123,0.424332,0.505994,0.16358,0.202988,0.21428,0.252016,0.238562,0.215437,0.249802,0.25799,0.240289,0.287883,0.261373,0.271178,0.286422,0.282012,0.280128,0.30028,0.175774,0.176697,0.180109,0.196519,0.148083,0.210278,0.200866,0.158278,0.227846,0.180996,0.229089,0.226691,0.201247,0.235812,0.230043,0.237746,0,1
0.886833,0.509555,0.576998,0.602539,0.268861,1.074437,0.280876,0.451961,0.107963,0.510318,0.702019,0.264658,0.420009,0.203627,0.583534,0.179873,1.993747,1.972172,2.215951,2.149384,1.707689,2.834172,1.278054,1.448464,1.199201,1.676522,2.413026,1.250496,1.48871,1.304807,1.173559,1.257424,0.503444,0.58915,0.80071,0.752062,0.707219,1.066549,0.798936,0.643018,0.812494,0.62678,0.963065,0.861431,0.766347,0.900483,0.925386,0.947839,0.719931,0.756648,0.88762,1.025331,0.684316,1.137775,1.122194,0.880078,1.377555,1.233123,1.226086,1.449982,1.349119,1.51389,1.395718,1.512773,0.303594,0.396809,0.39221,0.506944,0.401262,0.474871,0.448318,0.397333,0.406163,0.453335,0.514388,0.517404,0.427573,0.605028,0.431819,0.52906,0.239958,0.253495,0.251808,0.282499,0.239114,0.298369,0.229567,0.196994,0.193792,0.237462,0.266463,0.216899,0.23656,0.225297,0.224383,0.23949,0.208922,0.185119,0.19374,0.188441,0.198871,0.191346,0.168818,0.146487,0.196213,0.172453,0.185992,0.186303,0.171034,0.188362,0.186234,0.188417,1,1
0.826338,0.745683,0.887542,0.836709,0.841918,0.92586,0.872375,0.693328,0.624861,0.517234,0.685068,0.55495,0.392948,0.574531,0.461767,0.423518,0.887382,0.717662,1.319944,0.887059,1.22503,1.384095,0.886362,1.083658,1.108166,1.227528,1.520588,1.241916,1.223882,1.286445,1.161713,1.196251,0.644594,0.853361,1.029204,1.005043,0.997517,1.289908,0.988421,1.019745,1.272755,1.102029,1.303062,1.322711,0.957639,1.336912,0.877423,1.040108,0.446693,0.385507,0.62617,0.45435,0.640343,0.700478,0.31221,0.524291,0.528034,0.609347,0.779726,0.782349,0.943225,1.047317,1.188177,1.34289,0.283191,0.299595,0.354185,0.396756,0.441326,0.379484,0.381061,0.379241,0.311036,0.404274,0.456226,0.266418,0.424972,0.280804,0.41473,0.367057,0.27635,0.248471,0.333128,0.333253,0.36323,0.318205,0.278809,0.279621,0.245539,0.312126,0.360622,0.271804,0.285225,0.2986,0.256288,0.302467,0.177645,0.182555,0.19329,0.183625,0.254068,0.220399,0.181676,0.156913,0.195862,0.187382,0.213511,0.191421,0.181162,0.197377,0.198355,0.203703,1,1
0.98649,0.5595,1.449801,1.811385,1.582592,1.609817,1.965214,1.707679,2.379987,1.719515,2.047685,2.766985,2.234061,3.007603,2.320076,2.724413,2.255419,1.549553,3.230588,2.379474,2.877895,3.328737,1.671449,2.582731,1.884174,2.950166,4.03413,2.67759,3.473498,3.199377,3.288478,3.23394,0.892154,0.690497,1.323624,0.939442,1.229241,1.447915,0.816907,1.425149,0.925484,1.646433,1.764715,1.19924,1.78163,1.292796,1.718236,1.412649,0.624054,0.512337,0.794762,0.715982,0.733701,0.84861,0.678627,0.880473,0.863797,0.924933,1.059465,1.085609,0.925765,1.177646,0.944082,1.178324,0.429511,0.367232,0.411414,0.533121,0.359678,0.51661,0.380004,0.343356,0.331952,0.394448,0.470939,0.383404,0.476612,0.418208,0.464164,0.464577,0.201012,0.219926,0.244118,0.315006,0.25377,0.273053,0.30505,0.231941,0.291494,0.261458,0.26278,0.314365,0.279447,0.328024,0.305824,0.347368,0.206247,0.195316,0.197937,0.206067,0.184714,0.241821,0.228456,0.193465,0.240446,0.22557,0.277703,0.273789,0.26775,0.290294,0.301672,0.31299,0,1
0.64219,0.355943,0.967649,0.954618,1.043626,0.494366,0.460726,0.722223,0.162425,0.319225,0.242073,0.234393,0.14058,0.364546,0.198448,0.418287,1.324908,0.966103,1.334193,1.199929,1.169647,1.578521,1.050593,1.156619,0.739599,1.127432,1.171877,0.628993,1.182357,0.754568,1.216687,0.919411,0.448028,0.359607,0.715922,0.443225,0.732305,0.709323,0.351369,0.670521,0.362388,0.630355,0.717507,0.496234,0.524625,0.551331,0.674537,0.724022,0.441847,0.510314,0.597835,0.780511,0.589096,0.818184,0.792603,0.794653,0.9975,0.959256,0.974461,1.049464,1.022254,0.956597,0.919026,0.716821,0.275993,0.301082,0.422309,0.413408,0.49053,0.527709,0.390322,0.566269,0.512195,0.60903,0.699761,0.593129,0.492135,0.652632,0.394378,0.637524,0.20257,0.23362,0.244165,0.330279,0.264751,0.288645,0.285429,0.286337,0.290524,0.337012,0.340628,0.299728,0.337903,0.317138,0.311718,0.314223,0.195584,0.200861,0.169823,0.205196,0.161948,0.190875,0.177913,0.15078,0.211652,0.187063,0.203547,0.203329,0.191691,0.205013,0.191101,0.208509,1,1
1.806674,1.899669,0.935929,0.400923,0.413586,1.03335,0.215069,0.341293,0.342643,0.527981,0.882114,0.590429,0.463509,0.724894,0.512483,0.62062,1.385905,1.812921,1.173378,1.500239,1.071589,1.543834,1.516184,1.318527,1.715772,1.583453,2.096766,1.843144,1.752896,1.757009,1.772879,1.376597,1.222719,1.065493,1.334957,0.91182,1.118278,1.297442,0.771763,0.811627,0.779727,0.769101,0.947284,0.771883,0.847845,0.762444,0.818986,0.689366,0.778249,0.668382,0.96038,0.880783,0.880717,1.097842,0.82544,0.924755,1.018673,1.099842,1.185278,1.220062,1.328789,1.329053,1.589041,1.657656,0.535483,0.474703,0.654646,0.637127,0.660118,0.776507,0.612277,0.738165,0.760591,0.880528,0.9635,0.850154,0.951069,0.842099,0.72057,0.604378,0.296468,0.200639,0.352674,0.319102,0.311734,0.406551,0.277195,0.288257,0.327221,0.333936,0.452513,0.356234,0.370003,0.385117,0.399321,0.431094,0.26861,0.240615,0.281584,0.27559,0.241071,0.323276,0.271879,0.26856,0.324085,0.313686,0.343296,0.34689,0.34442,0.37578,0.366268,0.39605,1,1
0.226136,0.143543,0.285565,0.768448,0.644548,0.273599,0.306067,1.002001,0.457335,1.133052,1.103704,0.592788,0.956117,0.636204,0.963982,0.702976,1.111607,0.748101,1.226185,1.056575,0.918721,1.306067,0.602814,0.727098,0.694953,0.724773,1.022016,0.692664,0.983909,0.772369,1.183422,0.962696,1.099246,0.832276,1.354058,0.938804,1.11839,1.695703,0.752778,1.045549,0.943932,1.060815,1.267075,0.985868,1.076099,0.995774,1.089827,0.985218,0.436932,0.479524,0.67832,0.593341,0.696303,0.859359,0.679784,1.07668,0.949629,1.570725,1.943483,1.310432,1.96542,1.715359,2.033377,2.019307,0.439741,0.341522,0.547453,0.395555,0.572977,0.678613,0.324266,0.669586,0.379103,0.779372,0.845694,0.488735,0.710827,0.643556,0.633135,0.786077,0.239714,0.232862,0.291216,0.30621,0.310476,0.328304,0.292406,0.297312,0.31321,0.360869,0.384844,0.334344,0.374788,0.353413,0.378433,0.408047,0.201322,0.204034,0.210358,0.205031,0.198176,0.208077,0.207837,0.180917,0.210509,0.186334,0.214382,0.219766,0.194347,0.23783,0.215107,0.251624,1,1
